order_id,customer_id,customer_age,email,region,category,product_name,quantity,unit_price,discount,total_amount,payment_method,status,rating,sale_date
ORD-01149,CUST-1830,61,user1149@example.com,East,Beauty,Beauty Item 480,12,579.38,0.21,5492.52,debit_card,pending,1.1,2023-02-03
ORD-01845,CUST-4086,46,user1845@example.com,West,Food,Food Item 304,2,329.35,0.24,500.61,crypto,pending,3.4,2023-11-02
ORD-00168,CUST-8529,54,user168@example.com,North,Sports,Sports Item 64,11,829.19,0.1,8208.98,debit_card,refunded,4.6,2023-09-11
ORD-02022,CUST-1384,34,user2022@example.com,Central,Beauty,Beauty Item 335,3,212.57,0.23,491.04,crypto,cancelled,2.4,2023-07-04
ORD-01126,CUST-8133,73,user1126@example.com,North,Toys,Toys Item 382,9,526.39,0.26,3505.76,bank_transfer,refunded,1.2,2023-07-04
ORD-00464,CUST-5651,52,user464@example.com,South,Home,Home Item 48,13,776.52,0.26,7470.12,crypto,cancelled,4.0,2023-12-24
ORD-00652,CUST-5760,21,user652@example.com,Central,Electronics,Electronics Item 247,15,808.44,0.26,8973.68,paypal,completed,4.9,2023-07-26
ORD-00620,CUST-4407,36,user620@example.com,West,Clothing,Clothing Item 52,4,461.83,0.18,1514.8,bank_transfer,completed,1.3,2023-11-23
ORD-01349,CUST-3594,,user1349@example.com,Central,Beauty,Beauty Item 463,0,897.8,0.04,3447.55,paypal,cancelled,4.2,2023-05-09
ORD-01049,CUST-3743,31,user1049@example.com,Central,Home,Home Item 384,4,462.91,0.1,1666.48,paypal,completed,4.7,2023-10-21
ORD-01253,CUST-1277,,user1253@example.com,Central,Electronics,Electronics Item 464,20,589.6,0.18,9669.44,debit_card,cancelled,3.4,2023-06-24
ORD-01038,CUST-3346,69,user1038@example.com,North,Clothing,Clothing Item 321,17,222.34,0.24,2872.63,paypal,completed,1.8,2023-04-18
ORD-00474,CUST-9741,35,user474@example.com,Central,Electronics,Electronics Item 165,4,659.96,0.16,2217.47,bank_transfer,completed,3.8,2023-09-15
ORD-00775,CUST-7577,39,user775@example.com,Central,Toys,Toys Item 151,5,652.18,0.02,3195.68,credit_card,refunded,4.0,2023-08-27
ORD-00381,CUST-1083,38,user381@example.com,West,Sports,Sports Item 23,1,731.36,0.22,570.46,credit_card,refunded,4.7,2023-08-25
ORD-00145,CUST-2245,62,user145@example.com,East,Beauty,Beauty Item 310,18,335.07,0.23,4644.07,crypto,refunded,4.9,2023-10-18
ORD-02074,CUST-4519,58,user2074@example.com,West,Home,Home Item 469,11,71.77,0.22,615.79,debit_card,pending,2.0,2023-01-28
ORD-01105,CUST-9191,28,user1105@example.com,North,Food,Food Item 201,7,832.48,0.19,4720.16,debit_card,pending,4.2,2023-05-18
ORD-01261,CUST-6163,33,user1261@example.com,East,Clothing,Clothing Item 63,4,577.79,0.24,1756.48,debit_card,refunded,4.4,2023-01-11
ORD-00719,CUST-2702,56,user719@example.com,North,Electronics,Electronics Item 190,19,824.2,0.26,11588.25,credit_card,pending,2.9,2023-05-21
ORD-00271,CUST-1550,49,user271@example.com,Central,Sports,Sports Item 262,20,62.18,0.23,957.57,crypto,pending,3.6,2023-11-11
ORD-00441,CUST-9335,73,user441@example.com,East,Home,Home Item 289,18,487.77,0.15,7462.88,crypto,pending,1.8,2023-08-15
ORD-02198,CUST-1390,71,user2198@example.com,North,Food,Food Item 237,5,208.93,0.07,971.52,credit_card,pending,4.3,2023-02-12
ORD-00912,CUST-3167,19,user912@example.com,South,Electronics,Electronics Item 442,11,856.12,0.23,7251.34,crypto,cancelled,2.6,2023-05-06
ORD-01937,CUST-4173,21,user1937@example.com,East,Beauty,Beauty Item 16,17,235.59,0.11,3564.48,crypto,completed,3.7,2023-04-17
ORD-02044,CUST-1946,61,,Central,Books,Books Item 6,14,930.04,0.1,11718.5,debit_card,completed,2.0,2023-08-25
ORD-01815,CUST-6368,70,user1815@example.com,East,Books,Books Item 249,12,751.36,0.12,7934.36,credit_card,pending,2.8,2023-07-21
ORD-00978,CUST-9615,57,user978@example.com,South,Toys,Toys Item 65,2,409.69,0.07,762.02,credit_card,completed,4.1,2023-11-17
ORD-01215,CUST-7590,67,user1215@example.com,South,Sports,Sports Item 224,4,75.98,0.28,218.82,debit_card,refunded,3.4,2023-10-31
ORD-01474,CUST-7299,72,user1474@example.com,South,Books,Books Item 60,7,771.79,0.01,5348.5,crypto,pending,4.0,2023-05-28
ORD-02181,CUST-8298,67,user2181@example.com,Central,Food,Food Item 16,8,213.65,0.24,1298.99,debit_card,pending,2.9,2023-01-20
ORD-00754,CUST-3768,24,user754@example.com,East,Beauty,Beauty Item 212,17,631.12,0.13,9334.26,paypal,pending,4.3,2023-07-06
ORD-00555,CUST-5910,50,user555@example.com,South,Home,Home Item 491,17,911.22,0.3,10843.52,debit_card,pending,4.3,2023-12-22
ORD-00636,CUST-5351,19,user636@example.com,North,Clothing,Clothing Item 475,5,463.64,0.03,2248.65,crypto,completed,1.1,2023-10-23
ORD-01600,CUST-7230,40,user1600@example.com,South,Home,Home Item 413,19,34.05,0.3,452.86,paypal,completed,2.1,2023-12-03
ORD-02110,CUST-4161,19,user2110@example.com,East,Sports,Sports Item 143,9,802.85,0.02,7081.14,crypto,pending,4.1,2023-10-24
ORD-01410,CUST-4643,57,user1410@example.com,North,Food,Food Item 48,2,979.14,0.21,1547.04,debit_card,pending,4.3,2023-01-22
ORD-00192,CUST-4813,19,user192@example.com,South,Home,Home Item 52,13,274.08,0.01,3527.41,debit_card,pending,1.2,2023-10-17
ORD-00054,CUST-7274,66,user54@example.com,South,Toys,Toys Item 439,5,449.31,0.15,1909.57,bank_transfer,completed,2.3,2023-06-02
ORD-02008,CUST-3232,63,user2008@example.com,West,Toys,Toys Item 66,11,211.57,0.21,1838.54,credit_card,completed,3.4,2023-11-17
ORD-00002,CUST-6514,73,,North,Books,Books Item 48,18,422.42,0.13,6615.1,bank_transfer,completed,3.8,2023-10-15
ORD-00046,CUST-8438,56,user46@example.com,North,Food,Food Item 352,18,79.69,0.0,1434.42,debit_card,cancelled,,2023-05-03
ORD-02140,CUST-1388,20,user2140@example.com,Central,Beauty,Beauty Item 45,10,549.4,0.11,4889.66,bank_transfer,completed,3.0,2023-12-27
ORD-01604,CUST-4834,68,user1604@example.com,North,Food,Food Item 309,14,33.6,0.08,432.77,bank_transfer,pending,1.1,2023-02-21
ORD-00196,CUST-7199,62,user196@example.com,East,Beauty,Beauty Item 376,16,650.93,0.05,9894.14,paypal,pending,2.4,2023-03-22
ORD-00745,CUST-5781,49,user745@example.com,East,Beauty,Beauty Item 232,2,662.39,0.17,1099.57,bank_transfer,completed,1.8,2023-05-11
ORD-00169,CUST-2350,59,user169@example.com,East,Electronics,Electronics Item 341,14,206.3,0.21,2281.68,debit_card,completed,4.5,2023-08-22
ORD-01852,CUST-6585,24,user1852@example.com,Central,Books,Books Item 334,10,769.74,0.25,5773.05,crypto,pending,,2023-05-26
ORD-00327,CUST-6491,50,user327@example.com,Central,Home,Home Item 447,3,526.19,0.12,1389.14,debit_card,pending,3.2,2023-11-21
ORD-00169,CUST-2350,59,user169@example.com,East,Electronics,Electronics Item 341,14,206.3,0.21,2281.68,debit_card,completed,4.5,2023-08-22
ORD-00111,CUST-5728,66,user111@example.com,North,Electronics,Electronics Item 198,4,433.77,0.26,1283.96,crypto,refunded,1.2,2023-05-27
ORD-00783,CUST-6260,19,user783@example.com,North,Food,Food Item 402,6,368.24,0.28,1590.8,credit_card,cancelled,3.5,2023-09-23
ORD-00772,CUST-3298,39,user772@example.com,North,Toys,Toys Item 329,7,188.22,0.14,1133.08,bank_transfer,refunded,2.0,2023-07-04
ORD-00596,CUST-4009,42,user596@example.com,Central,Books,Books Item 310,14,931.78,0.08,12001.33,credit_card,refunded,1.8,2023-12-30
ORD-00359,CUST-1194,32,user359@example.com,East,Toys,Toys Item 475,10,478.88,0.28,3447.94,bank_transfer,refunded,2.9,2023-07-24
ORD-01710,CUST-4747,21,user1710@example.com,East,Home,Home Item 315,7,363.14,0.14,2186.1,paypal,pending,4.8,2023-02-27
ORD-01704,CUST-1321,64,user1704@example.com,West,Food,Food Item 233,3,880.07,0.28,1900.95,paypal,cancelled,4.4,2023-01-22
ORD-01776,CUST-6585,62,user1776@example.com,West,Toys,Toys Item 157,2,804.94,0.29,1143.01,credit_card,completed,4.6,2023-10-01
ORD-01174,CUST-4641,30,user1174@example.com,Central,Toys,Toys Item 348,4,765.66,0.24,2327.61,crypto,pending,3.0,2023-11-07
ORD-01817,CUST-1907,21,user1817@example.com,North,Electronics,Electronics Item 419,20,924.29,0.12,16267.5,paypal,refunded,4.2,2023-06-18
ORD-01395,CUST-5996,62,user1395@example.com,South,Electronics,Electronics Item 437,3,293.14,0.01,870.63,credit_card,cancelled,4.4,2023-01-16
ORD-01243,CUST-4797,68,user1243@example.com,Central,Sports,Sports Item 116,16,901.25,0.09,13122.2,paypal,completed,3.4,2023-09-13
ORD-01376,CUST-3905,61,user1376@example.com,Central,Food,Food Item 430,2,763.72,0.12,1344.15,crypto,completed,,2023-04-16
ORD-01756,CUST-6597,28,user1756@example.com,East,Food,Food Item 377,13,682.53,0.17,7364.5,crypto,pending,3.9,2023-07-02
ORD-00644,CUST-7189,33,user644@example.com,North,Beauty,Beauty Item 495,8,661.06,0.04,5076.94,paypal,refunded,2.7,2023-03-17
ORD-01073,CUST-9304,74,user1073@example.com,East,Sports,Sports Item 225,18,142.55,0.23,1975.74,credit_card,pending,3.9,2023-05-14
ORD-01432,CUST-8257,62,user1432@example.com,North,Books,Books Item 107,7,939.53,0.12,5787.5,crypto,cancelled,2.6,2023-08-28
ORD-01137,CUST-4568,33,user1137@example.com,South,Beauty,Beauty Item 292,15,480.11,0.01,7129.63,paypal,cancelled,3.8,2023-02-07
ORD-01607,CUST-2754,37,user1607@example.com,South,Food,Food Item 131,2,149.52,0.18,245.21,debit_card,refunded,1.6,2023-11-29
ORD-00066,CUST-7018,62,user66@example.com,Central,Clothing,Clothing Item 462,16,617.57,0.28,7114.41,paypal,completed,4.8,2023-12-02
ORD-00933,CUST-8366,29,user933@example.com,South,Clothing,Clothing Item 418,2,36.22,0.26,53.61,paypal,refunded,4.9,2023-06-26
ORD-01969,CUST-7161,19,user1969@example.com,South,Toys,Toys Item 350,7,36.15,0.04,242.93,debit_card,cancelled,4.8,2023-09-20
ORD-01583,CUST-9810,70,user1583@example.com,Central,Books,Books Item 1,15,645.36,0.03,9389.99,bank_transfer,cancelled,4.7,2023-10-19
ORD-00317,CUST-1482,50,user317@example.com,Central,Electronics,Electronics Item 486,12,685.88,0.11,7325.2,paypal,pending,2.0,2023-03-22
ORD-00457,CUST-2043,34,user457@example.com,East,Books,Books Item 221,7,559.04,0.3,2739.3,credit_card,pending,4.3,2023-06-05
ORD-01676,CUST-9500,22,user1676@example.com,North,Electronics,Electronics Item 193,19,524.9,0.21,7878.75,bank_transfer,cancelled,3.2,2023-06-25
ORD-02091,CUST-2546,42,user2091@example.com,West,Toys,Toys Item 488,3,451.83,0.25,1016.62,debit_card,pending,3.4,2023-11-18
ORD-00424,CUST-3610,37,user424@example.com,East,Books,Books Item 70,4,154.21,0.01,610.67,credit_card,cancelled,2.7,2023-07-27
ORD-00642,CUST-6499,51,user642@example.com,West,Electronics,Electronics Item 252,1,569.42,0.3,398.59,paypal,cancelled,4.1,2023-02-26
ORD-01114,CUST-6873,19,user1114@example.com,West,Home,Home Item 435,15,844.67,0.17,10516.14,crypto,pending,1.1,2023-04-03
ORD-01247,CUST-5875,37,user1247@example.com,West,Electronics,Electronics Item 448,12,311.97,0.03,3631.33,crypto,cancelled,2.5,2023-09-28
ORD-00028,CUST-4185,,user28@example.com,West,Books,Books Item 254,10,228.52,0.06,2148.09,bank_transfer,pending,4.4,2023-02-17
ORD-01903,CUST-4652,27,user1903@example.com,Central,Sports,Sports Item 408,6,789.71,0.01,4690.88,bank_transfer,refunded,4.6,2023-01-12
ORD-00117,CUST-5890,59,user117@example.com,South,Home,Home Item 483,18,357.51,0.23,4955.09,paypal,cancelled,2.9,2023-08-24
ORD-00399,CUST-2093,29,user399@example.com,Central,Sports,Sports Item 382,16,128.55,0.2,1645.44,paypal,refunded,2.0,2023-05-15
ORD-00605,CUST-8616,32,user605@example.com,North,Clothing,Clothing Item 44,10,378.94,0.17,3145.2,debit_card,completed,1.4,2023-03-21
ORD-00762,CUST-2907,24,user762@example.com,West,Books,Books Item 43,8,247.72,0.23,1525.96,bank_transfer,pending,2.3,2023-02-01
ORD-01733,CUST-4799,,user1733@example.com,South,Clothing,Clothing Item 396,14,573.52,0.28,5781.08,paypal,pending,4.2,2023-03-31
ORD-01566,CUST-1849,72,user1566@example.com,East,Toys,Toys Item 379,3,150.69,0.01,447.55,bank_transfer,refunded,3.7,2023-01-05
ORD-01352,CUST-8068,29,user1352@example.com,West,Sports,Sports Item 325,11,701.9,0.16,6485.56,bank_transfer,pending,2.2,2023-12-29
ORD-00014,CUST-7396,49,user14@example.com,East,Electronics,Electronics Item 475,0,926.73,0.25,2085.14,bank_transfer,cancelled,4.6,2023-01-26
ORD-02093,CUST-6815,37,user2093@example.com,South,Toys,Toys Item 379,1,521.53,0.21,412.01,paypal,pending,3.9,2023-05-28
ORD-00648,CUST-7328,23,user648@example.com,West,Sports,Sports Item 205,5,995.92,0.06,4680.82,credit_card,cancelled,,2023-02-14
ORD-00276,CUST-4115,53,user276@example.com,West,Sports,Sports Item 378,3,401.93,0.22,940.52,debit_card,pending,2.4,2023-05-08
ORD-00073,CUST-7929,53,user73@example.com,North,Clothing,Clothing Item 496,12,812.7,0.17,8094.49,paypal,cancelled,2.6,2023-08-10
ORD-02116,CUST-7274,18,user2116@example.com,Central,Clothing,Clothing Item 22,9,634.24,0.22,4452.36,crypto,cancelled,3.5,2023-03-10
ORD-01191,CUST-4972,37,user1191@example.com,East,Books,Books Item 142,10,710.48,0.24,5399.65,crypto,refunded,4.7,2023-05-30
ORD-01809,CUST-8335,36,user1809@example.com,East,Electronics,Electronics Item 117,9,618.0,0.05,5283.9,debit_card,pending,4.2,2023-01-27
ORD-00211,CUST-8605,33,user211@example.com,Central,Electronics,Electronics Item 204,6,196.8,0.25,885.6,credit_card,completed,2.4,2023-03-11
ORD-02123,CUST-3998,40,user2123@example.com,Central,Books,Books Item 129,2,519.79,0.26,769.29,credit_card,pending,4.1,2023-02-20
ORD-01801,CUST-1631,38,user1801@example.com,Central,Electronics,Electronics Item 185,11,-5.0,0.21,8012.27,bank_transfer,completed,3.3,2023-06-09
ORD-00394,CUST-5553,40,user394@example.com,South,Clothing,Clothing Item 12,10,29.67,0.19,240.33,credit_card,refunded,3.6,2023-12-14
ORD-00697,CUST-7425,29,user697@example.com,Central,Beauty,Beauty Item 183,19,238.54,0.1,4079.03,crypto,refunded,4.5,2023-11-11
ORD-01645,CUST-3750,63,user1645@example.com,Central,Food,Food Item 178,2,636.0,0.05,1208.4,debit_card,pending,4.7,2023-10-23
ORD-00548,CUST-1149,62,user548@example.com,East,Electronics,Electronics Item 372,10,460.24,0.05,4372.28,crypto,completed,1.8,2023-06-15
ORD-00920,CUST-5962,66,user920@example.com,North,Home,Home Item 489,15,732.79,0.19,8903.4,debit_card,pending,2.5,2023-07-13
ORD-00761,CUST-4113,62,user761@example.com,North,Sports,Sports Item 464,6,691.24,0.2,3317.95,debit_card,cancelled,4.9,2023-05-06
ORD-00245,CUST-9691,40,user245@example.com,West,Clothing,Clothing Item 288,17,163.57,0.16,2335.78,credit_card,completed,2.3,2023-04-05
ORD-00971,CUST-6556,21,user971@example.com,Central,Food,Food Item 276,18,876.41,0.24,11989.29,credit_card,cancelled,4.5,2023-09-23
ORD-00181,CUST-8620,21,user181@example.com,East,Sports,Sports Item 397,3,573.67,0.04,1652.17,paypal,cancelled,4.9,2023-06-13
ORD-01630,CUST-3916,71,user1630@example.com,West,Home,Home Item 53,14,862.25,0.03,11709.35,bank_transfer,cancelled,4.9,2023-11-20
ORD-01663,CUST-5157,63,user1663@example.com,North,Sports,Sports Item 493,10,651.81,0.28,4693.03,debit_card,refunded,4.4,2023-11-10
ORD-02032,CUST-5471,19,user2032@example.com,Central,Sports,Sports Item 313,0,649.53,0.22,5572.97,bank_transfer,cancelled,3.0,2023-08-15
ORD-01074,CUST-7606,60,user1074@example.com,North,Electronics,Electronics Item 392,9,542.39,0.13,4246.91,credit_card,pending,4.4,2023-02-01
ORD-00742,CUST-3969,35,user742@example.com,East,Electronics,Electronics Item 140,12,575.46,0.06,6491.19,credit_card,refunded,2.1,2023-12-22
ORD-00027,CUST-3780,46,user27@example.com,North,Books,Books Item 146,14,786.82,0.18,9032.69,crypto,cancelled,2.9,2023-05-27
ORD-00079,CUST-6321,54,user79@example.com,South,Electronics,Electronics Item 411,14,23.65,0.28,238.39,crypto,refunded,3.6,2023-07-23
ORD-01961,CUST-7089,58,user1961@example.com,North,Beauty,Beauty Item 245,3,132.24,0.19,321.34,bank_transfer,refunded,1.9,2023-07-07
ORD-00942,CUST-2364,71,user942@example.com,East,Food,Food Item 404,4,766.07,0.1,2757.85,credit_card,cancelled,1.5,2023-05-19
ORD-01110,CUST-7388,46,user1110@example.com,West,Home,Home Item 138,9,943.73,0.29,6030.43,credit_card,completed,4.6,2023-01-02
ORD-00267,CUST-4365,18,user267@example.com,East,Clothing,Clothing Item 210,0,600.29,0.16,5042.44,paypal,completed,3.3,2023-04-30
ORD-02078,CUST-9045,43,user2078@example.com,North,Electronics,Electronics Item 20,9,133.21,0.06,1126.96,paypal,pending,4.2,2023-09-08
ORD-00572,CUST-7673,30,user572@example.com,Central,Food,Food Item 157,8,124.86,0.12,879.01,debit_card,pending,3.5,2023-10-30
ORD-01677,CUST-1672,32,user1677@example.com,North,Food,Food Item 101,7,540.34,0.28,2723.31,crypto,completed,3.3,2023-11-14
ORD-01211,CUST-5749,30,user1211@example.com,East,Home,Home Item 155,9,593.14,0.19,4323.99,bank_transfer,completed,1.0,2023-07-12
ORD-00928,CUST-2349,60,user928@example.com,North,Sports,Sports Item 315,12,680.34,0.28,5878.14,credit_card,pending,4.6,2023-03-10
ORD-01589,CUST-1685,44,user1589@example.com,North,Home,Home Item 401,5,995.48,0.05,4728.53,bank_transfer,pending,3.5,2023-12-05
ORD-01001,CUST-2930,71,user1001@example.com,South,Books,Books Item 462,17,142.83,0.27,1772.52,crypto,refunded,1.0,2023-11-29
ORD-00704,CUST-1383,68,user704@example.com,East,Electronics,Electronics Item 141,18,606.84,0.05,10376.96,bank_transfer,pending,4.4,2023-01-11
ORD-01818,CUST-2437,68,user1818@example.com,South,Beauty,Beauty Item 1,3,846.85,0.14,2184.87,credit_card,pending,3.5,2023-02-07
ORD-00583,CUST-3351,19,user583@example.com,North,Books,Books Item 219,19,493.06,0.22,7307.15,debit_card,refunded,4.3,2023-04-01
ORD-00492,CUST-9866,37,user492@example.com,South,Toys,Toys Item 76,6,246.93,0.24,1126.0,bank_transfer,cancelled,3.6,2023-11-14
ORD-01291,CUST-2512,23,user1291@example.com,West,Electronics,Electronics Item 291,1,518.57,0.17,430.41,debit_card,pending,4.2,2023-11-10
ORD-00226,CUST-9095,39,user226@example.com,South,Electronics,Electronics Item 487,18,498.87,0.06,8440.88,credit_card,completed,,2023-03-24
ORD-00542,CUST-6623,68,user542@example.com,West,Clothing,Clothing Item 467,5,923.11,0.19,3738.6,bank_transfer,refunded,4.7,2023-12-10
ORD-01365,CUST-7368,49,user1365@example.com,Central,Books,Books Item 131,15,311.11,0.23,3593.32,bank_transfer,completed,2.7,2023-10-14
ORD-00078,CUST-9196,25,,Central,Sports,Sports Item 427,7,768.51,0.23,4142.27,paypal,completed,1.7,2023-04-15
ORD-01878,CUST-3877,54,user1878@example.com,North,Food,Food Item 42,1,375.36,0.04,360.35,credit_card,pending,4.7,2023-01-15
ORD-01545,CUST-7022,50,user1545@example.com,North,Beauty,Beauty Item 12,20,471.91,0.12,8305.62,paypal,refunded,1.7,2023-06-10
ORD-01893,CUST-5907,38,user1893@example.com,South,Electronics,Electronics Item 128,14,338.61,0.08,4361.3,credit_card,pending,1.1,2023-08-27
ORD-01802,CUST-5303,36,user1802@example.com,East,Sports,Sports Item 391,2,807.63,0.27,1179.14,bank_transfer,cancelled,3.1,2023-10-21
ORD-00476,CUST-7152,63,user476@example.com,North,Beauty,Beauty Item 27,6,63.62,0.29,271.02,debit_card,pending,2.3,2023-06-07
ORD-01424,CUST-5920,23,user1424@example.com,West,Electronics,Electronics Item 298,11,724.06,0.04,7646.07,debit_card,refunded,3.5,2023-10-26
ORD-01183,CUST-3160,45,user1183@example.com,West,Electronics,Electronics Item 334,19,955.11,0.14,15606.5,bank_transfer,completed,1.3,2023-07-27
ORD-00063,CUST-6992,22,user63@example.com,North,Toys,Toys Item 405,10,747.82,0.1,6730.38,bank_transfer,completed,4.4,2023-05-12
ORD-00003,CUST-6925,25,user3@example.com,Central,Home,Home Item 99,20,268.2,0.01,5310.36,credit_card,completed,3.2,2023-07-03
ORD-00065,CUST-9850,49,user65@example.com,West,Sports,Sports Item 301,14,121.09,0.01,1678.31,debit_card,refunded,3.2,2023-12-25
ORD-01992,CUST-6446,74,user1992@example.com,Central,Books,Books Item 18,9,427.72,0.1,3464.53,bank_transfer,pending,1.0,2023-01-20
ORD-01565,CUST-9256,25,user1565@example.com,West,Toys,Toys Item 102,16,458.6,0.22,5723.33,credit_card,completed,1.6,2023-09-05
ORD-00832,CUST-3359,42,user832@example.com,North,Home,Home Item 236,8,148.68,0.19,963.45,bank_transfer,pending,2.5,2023-10-02
ORD-01338,CUST-6325,65,user1338@example.com,North,Books,Books Item 358,18,10.3,0.07,172.42,crypto,pending,2.0,2023-08-10
ORD-01064,CUST-4259,63,user1064@example.com,South,Home,Home Item 311,0,860.1,0.2,12385.44,bank_transfer,pending,1.1,2023-04-04
ORD-00916,CUST-8590,75,user916@example.com,South,Food,Food Item 213,10,399.38,0.04,3834.05,credit_card,pending,2.9,2023-10-30
ORD-00976,CUST-6658,,user976@example.com,East,Beauty,Beauty Item 46,16,45.18,0.13,628.91,paypal,cancelled,,2023-06-10
ORD-01431,CUST-3466,36,user1431@example.com,South,Books,Books Item 253,4,34.31,0.21,108.42,bank_transfer,refunded,1.6,2023-04-14
ORD-01257,CUST-9132,34,user1257@example.com,South,Toys,Toys Item 268,1,926.59,0.23,713.47,bank_transfer,completed,4.2,2023-02-11
ORD-01567,CUST-8118,25,user1567@example.com,East,Clothing,Clothing Item 396,20,835.04,0.24,12692.61,bank_transfer,refunded,2.9,2023-08-29
ORD-01584,CUST-7228,57,user1584@example.com,East,Books,Books Item 13,11,567.77,0.03,6058.11,crypto,pending,2.7,2023-10-25
